athleteID,eventID,medal,year
13178,321,Bronze,1964
13179,385,Silver,1964
13180,199,Bronze,1964
13181,203,Silver,1964
13182,269,Gold,1964
13183,171,Silver,1964
13184,388,Gold,1964
13185,388,Gold,1964
13186,701,Gold,1964
13187,695,Gold,1964
13188,318,Gold,1964
13189,84,Silver,1964
13190,699,Bronze,1964
13191,210,Gold,1964
13192,8,Silver,1964
13193,3,Gold,1964
13194,429,Gold,1964
13195,251,Gold,1964
13196,103,Silver,1964
13197,321,Bronze,1964
13198,143,Bronze,1964
13199,234,Bronze,1968
13200,385,Gold,1968
13201,385,Gold,1968
13202,471,Bronze,1968
13203,385,Gold,1968
13204,477,Bronze,1968
13205,434,Bronze,1968
13206,388,Gold,1968
13207,314,Silver,1968
13208,315,Gold,1968
13209,203,Gold,1968
13210,548,Gold,1968
13211,471,Bronze,1968
13212,226,Silver,1968
13213,151,Bronze,1968
13214,326,Bronze,1968
13215,687,Gold,1968
13216,385,Gold,1968
13217,169,Gold,1968
13218,160,Bronze,1968
13219,85,Silver,1968
13220,274,Gold,1968
13221,688,Bronze,1968
13222,733,Gold,1968
13223,230,Bronze,1968
13224,234,Gold,1968
13225,722,Gold,1968
13226,385,Gold,1968
13227,597,Bronze,1968
13228,598,Bronze,1968
13229,574,Silver,1968
13230,713,Silver,1968
13231,171,Silver,1968
13232,429,Bronze,1968
13233,127,Gold,1968
13234,734,Bronze,1968
13235,321,Bronze,1968
13236,701,Bronze,1968
13237,717,Silver,1968
13238,412,Silver,1968
13239,413,Gold,1968
13240,179,Bronze,1968
13241,650,Gold,1968
13242,552,Bronze,1968
13243,176,Bronze,1968
13244,84,Bronze,1968
13245,434,Bronze,1968
13246,433,Gold,1968
13247,326,Bronze,1968
13248,689,Silver,1968
13249,646,Bronze,1968
13250,649,Gold,1968
13251,151,Gold,1968
13252,483,Gold,1968
13253,342,Gold,1968
13254,699,Gold,1968
13255,380,Bronze,1968
13256,108,Gold,1968
13257,108,Silver,1968
13258,712,Silver,1968
13259,372,Bronze,1968
13260,621,Silver,1968
13261,623,Bronze,1968
13262,650,Silver,1968
13263,572,Gold,1968
13264,338,Gold,1968
13265,151,Bronze,1968
13266,99,Bronze,1968
13267,203,Gold,1968
13268,318,Gold,1968
13269,184,Silver,1968
13270,129,Gold,1968
13271,698,Silver,1968
13272,687,Gold,1968
13273,480,Silver,1968
13274,78,Gold,1968
13275,640,Gold,1968
13276,644,Silver,1968
13277,388,Gold,1968
13278,129,Silver,1968
13279,9,Bronze,1968
13280,689,Bronze,1968
13281,430,Bronze,1968
13282,85,Silver,1968
13283,689,Gold,1968
13284,407,Bronze,1968
13285,408,Gold,1968
13286,480,Bronze,1968
13287,434,Bronze,1968
13288,429,Gold,1968
13289,274,Bronze,1968
13290,108,Bronze,1968
13291,435,Gold,1968
13292,388,Bronze,1968
13293,689,Silver,1968
13294,124,Silver,1968
13295,554,Gold,1968
13296,251,Bronze,1968
13297,372,Bronze,1968
13298,213,Silver,1968
13299,429,Bronze,1968
13300,388,Bronze,1968
13301,311,Bronze,1968
13302,604,Bronze,1968
13303,617,Silver,1968
13304,687,Gold,1968
13305,127,Bronze,1968
13306,688,Gold,1968
13307,315,Gold,1968
13308,380,Gold,1968
13309,623,Bronze,1968
13310,627,Gold,1968
13311,604,Gold,1968
13312,326,Bronze,1968
13313,385,Gold,1968
13314,388,Bronze,1968
13315,132,Gold,1968
13316,321,Silver,1968
13317,203,Silver,1968
13318,169,Bronze,1968
13319,75,Bronze,1968
13320,104,Silver,1968
13321,379,Gold,1968
13322,380,Silver,1968
13323,377,Gold,1968
13324,378,Gold,1968
13325,382,Gold,1968
13326,376,Silver,1968
13327,483,Bronze,1968
13328,176,Silver,1968
13329,368,Gold,1968
13330,151,Silver,1968
13331,388,Silver,1968
13332,307,Bronze,1968
13333,274,Bronze,1968
13334,132,Bronze,1968
13335,321,Silver,1968
13336,689,Silver,1968
13337,716,Bronze,1968
13338,143,Bronze,1968
13339,688,Bronze,1968
13340,435,Bronze,1968
13341,385,Bronze,1968
13342,433,Gold,1968
13343,151,Gold,1968
13344,311,Silver,1968
13345,315,Bronze,1968
13346,127,Silver,1968
13347,430,Gold,1968
13348,430,Gold,1968
13349,388,Bronze,1968
13350,482,Bronze,1968
13351,434,Bronze,1968
13352,482,Bronze,1968
13353,649,Bronze,1968
13354,151,Silver,1968
13355,649,Bronze,1968
13356,188,Gold,1968
13357,722,Bronze,1968
13358,434,Silver,1968
13359,203,Bronze,1968
13360,621,Bronze,1968
13361,181,Bronze,1968
13362,151,Silver,1968
13363,688,Bronze,1968
13364,554,Bronze,1968
13365,689,Gold,1968
13366,100,Bronze,1968
13367,151,Silver,1968
13368,641,Silver,1968
13369,645,Bronze,1968
13370,650,Gold,1968
13371,338,Bronze,1968
13372,724,Bronze,1968
13373,385,Gold,1968
13374,3,Bronze,1968
13375,71,Gold,1968
13376,388,Gold,1968
13377,312,Gold,1968
13378,175,Bronze,1968
13379,171,Gold,1968
13380,169,Gold,1968
13381,385,Silver,1968
13382,151,Gold,1968
13383,84,Bronze,1968
13384,175,Gold,1968
13385,440,Bronze,1968
13386,251,Gold,1968
13387,328,Bronze,1968
13388,290,Silver,1968
13389,289,Gold,1968
13390,430,Gold,1968
13391,429,Silver,1968
13392,372,Bronze,1968
13393,718,Bronze,1968
13394,342,Silver,1968
13395,342,Silver,1968
13396,318,Gold,1968
13397,388,Bronze,1968
13398,372,Silver,1968
13399,361,Bronze,1968
13400,689,Silver,1968
13401,328,Silver,1968
13402,689,Bronze,1968
13403,342,Silver,1968
13404,95,Gold,1968
13405,429,Silver,1968
13406,178,Bronze,1968
13407,316,Gold,1968
13408,436,Silver,1968
13409,695,Bronze,1968
13410,294,Gold,1968
13411,213,Bronze,1968
13412,342,Gold,1968
13413,342,Gold,1968
13414,471,Silver,1968
13415,410,Bronze,1968
13416,718,Silver,1968
13417,169,Silver,1968
13418,429,Silver,1968
13419,388,Silver,1968
13420,169,Silver,1968
13421,312,Gold,1968
13422,127,Silver,1968
13423,227,Gold,1968
13424,226,Gold,1968
13425,372,Gold,1968
13426,361,Silver,1968
13427,234,Gold,1968
13428,590,Silver,1968
13429,160,Bronze,1968
13430,210,Gold,1968
13431,87,Gold,1968
13432,85,Gold,1968
13433,385,Silver,1968
13434,9,Silver,1968
13435,10,Bronze,1968
13436,328,Silver,1968
13437,95,Bronze,1968
13438,342,Gold,1968
13439,4,Silver,1968
13440,342,Gold,1968
13441,429,Silver,1968
13442,295,Silver,1968
13443,689,Bronze,1968
13444,84,Bronze,1968
13445,326,Gold,1968
13446,412,Gold,1968
13447,121,Silver,1968
13448,127,Gold,1968
13449,615,Bronze,1968
13450,617,Bronze,1968
13451,84,Silver,1968
13452,182,Gold,1968
13453,388,Gold,1968
13454,307,Bronze,1968
13455,600,Silver,1968
13456,341,Gold,1968
13457,171,Silver,1968
13458,692,Silver,1968
13459,434,Gold,1968
13460,176,Gold,1968
13461,104,Gold,1968
13462,151,Gold,1968
13463,318,Bronze,1968
13464,245,Silver,1968
13465,315,Silver,1968
13466,87,Bronze,1968
13467,85,Gold,1968
13468,480,Gold,1968
13469,430,Bronze,1968
13470,650,Bronze,1968
13471,715,Silver,1968
13472,688,Silver,1968
13473,372,Bronze,1968
13474,725,Bronze,1968
13475,192,Bronze,1968
13476,688,Gold,1968
13477,90,Gold,1968
13478,69,Bronze,1968
13479,551,Silver,1968
13480,179,Silver,1968
13481,728,Bronze,1968
13482,483,Bronze,1968
13483,554,Silver,1968
13484,104,Bronze,1968
13485,289,Silver,1968
13486,342,Silver,1968
13487,312,Gold,1968
13488,596,Gold,1968
13489,597,Silver,1968
13490,430,Silver,1968
13491,117,Bronze,1968
13492,342,Silver,1968
13493,342,Silver,1968
13494,199,Silver,1968
13495,203,Bronze,1968
13496,413,Bronze,1968
13497,385,Silver,1968
13498,388,Bronze,1968
13499,338,Bronze,1968
13500,272,Bronze,1968
13501,430,Silver,1968
13502,10,Gold,1968
13503,687,Bronze,1968
13504,388,Silver,1968
13505,133,Bronze,1968
13506,326,Bronze,1968
13507,338,Silver,1968
13508,328,Gold,1968
13509,295,Gold,1968
13510,307,Bronze,1968
13511,700,Bronze,1968
13512,169,Bronze,1968
13513,434,Gold,1968
13514,70,Bronze,1968
13515,84,Gold,1968
13516,9,Gold,1968
13517,10,Silver,1968
13518,622,Silver,1968
13519,689,Silver,1968
13520,572,Bronze,1968
13521,689,Silver,1968
13522,430,Bronze,1968
13523,687,Bronze,1968
13524,429,Silver,1968
13525,169,Silver,1968
13526,181,Silver,1968
13527,649,Silver,1968
13528,222,Gold,1968
13529,226,Gold,1968
13530,413,Bronze,1968
13531,413,Bronze,1968
13532,184,Bronze,1968
13533,328,Silver,1968
13534,689,Silver,1968
13535,159,Bronze,1968
13536,160,Gold,1968
13537,621,Silver,1968
13538,622,Bronze,1968
13539,112,Bronze,1968
13540,237,Gold,1968
13541,230,Gold,1968
13542,234,Silver,1968
13543,642,Bronze,1968
13544,652,Silver,1968
13545,649,Gold,1968
13546,314,Gold,1968
13547,342,Silver,1968
13548,328,Bronze,1968
13549,8,Bronze,1968
13550,227,Bronze,1968
13551,385,Silver,1968
13552,71,Silver,1968
13553,628,Silver,1968
13554,639,Gold,1968
13555,643,Bronze,1968
13556,650,Gold,1968
13557,226,Silver,1968
13558,688,Silver,1968
13559,552,Silver,1968
13560,205,Bronze,1968
13561,388,Bronze,1968
13562,181,Gold,1968
13563,388,Silver,1968
13564,151,Gold,1968
13565,689,Gold,1968
13566,388,Silver,1968
13567,143,Gold,1968
13568,88,Gold,1968
13569,274,Silver,1968
13570,642,Gold,1968
13571,646,Silver,1968
13572,649,Gold,1968
13573,647,Bronze,1968
13574,650,Gold,1968
13575,88,Silver,1968
13576,85,Bronze,1968
13577,429,Gold,1968
13578,622,Silver,1968
13579,274,Silver,1968
13580,290,Bronze,1968
13581,205,Gold,1968
13582,607,Silver,1968
13583,617,Gold,1968
13584,628,Gold,1968
13585,622,Gold,1968
13586,70,Gold,1968
13587,84,Gold,1968
13588,429,Gold,1968
13589,169,Bronze,1968
13590,591,Gold,1968
13591,92,Gold,1968
13592,388,Silver,1968
13593,628,Bronze,1968
13594,74,Gold,1968
13595,600,Silver,1968
13596,596,Bronze,1968
13597,388,Silver,1968
13598,613,Bronze,1968
13599,725,Silver,1968
13600,151,Gold,1968
13601,429,Gold,1968
13602,435,Silver,1968
13603,388,Silver,1968
13604,622,Bronze,1968
13605,5,Silver,1968
13606,137,Gold,1968
13607,388,Bronze,1968
13608,728,Gold,1968
13609,385,Gold,1968
13610,650,Bronze,1968
13611,627,Silver,1968
13612,127,Bronze,1968
13613,621,Silver,1968
13614,623,Bronze,1968
13615,622,Bronze,1968
13616,372,Silver,1968
13617,688,Silver,1968
13618,388,Gold,1968
13619,160,Silver,1968
13620,203,Silver,1968
13621,342,Silver,1968
13622,203,Silver,1968
13623,687,Gold,1968
13624,613,Silver,1968
13625,342,Silver,1968
13626,688,Silver,1968
13627,430,Silver,1968
13628,429,Bronze,1968
13629,480,Gold,1968
13630,688,Bronze,1968
13631,699,Silver,1968
13632,87,Silver,1968
13633,85,Gold,1968
13634,173,Bronze,1968
13635,138,Bronze,1968
13636,689,Gold,1968
13637,272,Silver,1968
13638,380,Bronze,1968
13639,382,Silver,1968
13640,471,Bronze,1968
13641,622,Gold,1968
13642,85,Bronze,1968
13643,262,Silver,1968
13644,274,Gold,1968
13645,177,Silver,1968
13646,728,Silver,1968
13647,388,Silver,1968
13648,614,Bronze,1968
13649,203,Gold,1968
13650,621,Gold,1968
13651,623,Gold,1968
13652,435,Silver,1968
13653,621,Gold,1968
13654,623,Gold,1968
13655,388,Bronze,1968
13656,182,Bronze,1968
13657,315,Gold,1968
13658,650,Gold,1968
13659,312,Silver,1968
13660,160,Silver,1968
13661,430,Gold,1968
13662,433,Bronze,1968
13663,480,Silver,1968
13664,342,Gold,1968
13665,429,Bronze,1968
13666,418,Silver,1968
13667,307,Silver,1968
13668,321,Bronze,1968
13669,342,Bronze,1968
13670,342,Bronze,1968
13671,688,Gold,1968
13672,316,Silver,1968
13673,714,Gold,1968
13674,700,Gold,1968
13675,151,Bronze,1968
13676,372,Silver,1968
13677,380,Gold,1968
13678,342,Bronze,1968
13679,362,Gold,1968
13680,372,Gold,1968
13681,358,Gold,1968
13682,369,Bronze,1968
13683,372,Gold,1968
13684,358,Bronze,1968
13685,342,Gold,1968
13686,65,Gold,1968
13687,90,Silver,1968
13688,593,Gold,1968
13689,418,Gold,1968
13690,372,Gold,1968
13691,359,Bronze,1968
13692,342,Silver,1968
13693,342,Silver,1968
13694,213,Gold,1968
13695,210,Bronze,1968
13696,245,Bronze,1968
13697,132,Silver,1968
13698,3,Gold,1968
13699,4,Gold,1968
13700,5,Gold,1968
13701,109,Silver,1968
13702,687,Silver,1968
13703,85,Bronze,1968
13704,151,Gold,1968
13705,105,Silver,1968
13706,604,Silver,1968
13707,95,Silver,1968
13708,717,Gold,1968
13709,182,Silver,1968
13710,92,Silver,1968
13711,274,Silver,1968
13712,306,Gold,1968
13713,307,Silver,1968
13714,388,Silver,1968
13715,134,Bronze,1968
13716,103,Silver,1968
13717,372,Silver,1968
13718,366,Bronze,1968
13719,306,Bronze,1968
13720,307,Gold,1968
13721,553,Gold,1968
13722,719,Bronze,1968
13723,713,Bronze,1968
13724,388,Silver,1968
13725,342,Gold,1968
13726,78,Silver,1968
13727,407,Silver,1968
13728,408,Gold,1968
13729,687,Silver,1968
13730,688,Silver,1968
13731,645,Gold,1968
13732,647,Gold,1968
13733,653,Gold,1968
13734,237,Bronze,1968
13735,234,Bronze,1968
13736,388,Gold,1968
13737,689,Bronze,1968
13738,689,Bronze,1968
13739,687,Bronze,1968
13740,151,Silver,1968
13741,548,Silver,1968
13742,608,Silver,1968
13743,614,Silver,1968
13744,622,Bronze,1968
13745,372,Bronze,1968
13746,547,Gold,1968
13747,687,Bronze,1968
13748,321,Bronze,1968
13749,141,Bronze,1968
13750,151,Bronze,1968
13751,719,Gold,1968
13752,137,Bronze,1968
13753,433,Bronze,1968
13754,433,Bronze,1968
13755,650,Bronze,1968
13756,649,Silver,1968
13757,687,Gold,1968
13758,429,Bronze,1968
13759,251,Gold,1968
13760,430,Silver,1968
13761,151,Bronze,1968
13762,323,Silver,1968
13763,326,Silver,1968
13764,688,Bronze,1968
13765,655,Silver,1968
13766,380,Silver,1968
13767,379,Bronze,1968
13768,380,Gold,1968
13769,377,Bronze,1968
13770,376,Gold,1968
13771,237,Silver,1968
13772,234,Bronze,1968
13773,105,Bronze,1968
13774,323,Gold,1968
13775,326,Gold,1968
13776,180,Gold,1968
13777,621,Silver,1968
13778,623,Bronze,1968
13779,418,Bronze,1968
13780,701,Gold,1968
13781,552,Gold,1968
13782,262,Bronze,1968
13783,342,Bronze,1968
13784,388,Gold,1968
13785,294,Silver,1968
13786,179,Gold,1968
13787,368,Silver,1968
13788,124,Bronze,1968
13789,143,Silver,1968
13790,688,Gold,1968
13791,687,Gold,1968
13792,435,Bronze,1968
13793,222,Bronze,1968
13794,226,Silver,1968
13795,226,Bronze,1968
13796,649,Bronze,1968
13797,410,Gold,1968
13798,412,Bronze,1968
13799,413,Silver,1968
13800,688,Bronze,1968
13801,312,Silver,1968
13802,688,Gold,1968
13803,192,Silver,1968
13804,482,Silver,1968
13805,645,Silver,1968
13806,274,Silver,1968
13807,307,Gold,1968
13808,151,Bronze,1968
13809,318,Bronze,1968
13810,372,Silver,1968
13811,380,Silver,1968
13812,272,Silver,1968
13813,722,Silver,1968
13814,689,Gold,1968
13815,429,Bronze,1968
13816,103,Bronze,1968
13817,435,Gold,1968
13818,483,Silver,1968
13819,105,Gold,1968
13820,274,Gold,1968
13821,482,Gold,1968
13822,388,Silver,1968
13823,388,Bronze,1968
13824,388,Bronze,1968
13825,321,Silver,1968
13826,318,Gold,1968
13827,436,Bronze,1968
13828,385,Gold,1968
13829,592,Gold,1968
13830,591,Silver,1968
13831,385,Gold,1968
13832,160,Gold,1968
13833,477,Gold,1968
13834,133,Gold,1968
13835,134,Gold,1968
13836,222,Silver,1968
13837,224,Bronze,1968
13838,226,Bronze,1968
13839,177,Bronze,1968
13840,251,Bronze,1968
13841,688,Bronze,1968
13842,480,Silver,1968
13843,151,Silver,1968
13844,328,Silver,1968
13845,689,Gold,1968
13846,385,Silver,1968
13847,723,Bronze,1968
13848,224,Silver,1968
13849,226,Gold,1968
13850,234,Silver,1968
13851,429,Bronze,1968
13852,341,Bronze,1968
13853,385,Silver,1968
13854,388,Silver,1968
13855,112,Gold,1968
13856,342,Bronze,1968
13857,5,Bronze,1968
13858,607,Gold,1968
13859,613,Gold,1968
13860,622,Silver,1968
13861,85,Gold,1968
13862,687,Gold,1968
13863,321,Gold,1968
13864,689,Bronze,1968
13865,388,Gold,1968
13866,621,Silver,1968
13867,622,Bronze,1968
13868,641,Gold,1968
13869,650,Silver,1968
13870,593,Silver,1968
13871,608,Gold,1968
13872,622,Gold,1968
13873,315,Gold,1968
13874,718,Gold,1968
13875,179,Bronze,1968
13876,440,Silver,1968
13877,434,Silver,1968
13878,434,Silver,1968
13879,342,Gold,1968
13880,547,Silver,1968
13881,4,Bronze,1968
13882,321,Bronze,1968
13883,729,Gold,1968
13884,646,Gold,1968
13885,652,Gold,1968
13886,655,Gold,1968
13887,429,Gold,1968
13888,600,Silver,1968
13889,141,Gold,1968
13890,342,Silver,1968
13891,174,Bronze,1968
13892,688,Gold,1968
13893,100,Silver,1968
13894,70,Silver,1968
13895,607,Bronze,1968
13896,622,Gold,1968
13897,687,Silver,1968
13898,8,Silver,1968
13899,388,Gold,1968
13900,687,Silver,1968
13901,693,Gold,1968
13902,693,Bronze,1968
13903,342,Bronze,1968
13904,342,Bronze,1968
13905,326,Silver,1968
13906,388,Gold,1968
13907,689,Bronze,1968
13908,413,Gold,1968
13909,687,Gold,1968
13910,178,Silver,1968
13911,388,Bronze,1968
13912,84,Silver,1968
13913,171,Gold,1968
13914,169,Gold,1968
13915,84,Silver,1968
13916,652,Bronze,1968
13917,274,Bronze,1968
13918,271,Gold,1968
13919,272,Gold,1968
13920,429,Silver,1968
13921,342,Bronze,1968
13922,173,Bronze,1968
13923,687,Silver,1968
13924,199,Gold,1968
13925,269,Silver,1968
13926,627,Bronze,1968
13927,388,Bronze,1968
13928,724,Gold,1968
13929,230,Silver,1968
13930,234,Gold,1968
13931,173,Silver,1968
13932,85,Bronze,1968
13933,548,Bronze,1968
13934,725,Gold,1968
13935,614,Gold,1968
13936,184,Bronze,1968
13937,687,Bronze,1968
13938,597,Gold,1968
13939,598,Silver,1968
13940,687,Gold,1968
13941,408,Bronze,1968
13942,388,Silver,1968
13943,342,Gold,1968
13944,326,Gold,1968
13945,716,Gold,1968
13946,362,Bronze,1968
13947,372,Gold,1968
13948,358,Silver,1968
13949,366,Gold,1968
13950,359,Gold,1968
13951,369,Gold,1968
13952,692,Gold,1968
13953,482,Silver,1968
13954,321,Gold,1968
13955,171,Bronze,1968
13956,306,Silver,1968
13957,307,Gold,1968
13958,388,Silver,1968
13959,687,Silver,1968
13960,616,Bronze,1968
13961,623,Gold,1968
13962,326,Gold,1968
13963,138,Gold,1968
13964,380,Silver,1968
13965,622,Bronze,1968
13966,127,Gold,1968
13967,385,Gold,1968
13968,326,Bronze,1968
13969,688,Bronze,1968
13970,326,Silver,1968
13971,342,Silver,1968
13972,385,Silver,1968
13973,180,Bronze,1968
13974,380,Bronze,1968
13975,318,Gold,1968
13976,224,Gold,1968
13977,111,Bronze,1968
13978,75,Silver,1968
13979,483,Gold,1968
13980,342,Gold,1968
13981,592,Bronze,1968
13982,342,Gold,1968
13983,471,Silver,1968
13984,327,Gold,1968
13985,328,Gold,1968
13986,436,Bronze,1968
13987,85,Silver,1968
13988,100,Gold,1968
13989,342,Bronze,1968
13990,701,Silver,1968
13991,226,Bronze,1968
13992,688,Silver,1968
13993,687,Silver,1968
13994,137,Silver,1968
13995,175,Silver,1968
13996,729,Silver,1968
13997,274,Gold,1968
13998,160,Bronze,1968
13999,388,Bronze,1968
14000,413,Silver,1968
14001,328,Bronze,1968
14002,388,Bronze,1968
14003,295,Bronze,1968
14004,689,Silver,1968
14005,688,Bronze,1968
14006,430,Bronze,1968
14007,429,Gold,1968
14008,71,Bronze,1968
14009,698,Bronze,1968
14010,314,Bronze,1968
14011,315,Silver,1968
14012,8,Gold,1968
14013,274,Bronze,1968
14014,342,Gold,1968
14015,608,Bronze,1968
14016,622,Bronze,1968
14017,171,Bronze,1968
14018,553,Bronze,1968
14019,139,Silver,1968
14020,318,Bronze,1968
14021,482,Gold,1968
14022,188,Gold,1968
14023,151,Bronze,1968
14024,319,Gold,1968
14025,385,Silver,1968
14026,429,Silver,1968
14027,385,Silver,1968
14028,385,Silver,1968
14029,129,Bronze,1968
14030,274,Gold,1968
14031,642,Silver,1968
14032,649,Gold,1968
14033,647,Silver,1968
14034,650,Gold,1968
14035,74,Silver,1968
14036,84,Gold,1968
14037,138,Silver,1968
14038,334,Bronze,1968
14039,3,Silver,1968
14040,689,Gold,1968
14041,649,Silver,1968
14042,385,Bronze,1968
14043,385,Bronze,1968
14044,294,Bronze,1968
14045,687,Bronze,1968
14046,328,Gold,1968
14047,380,Gold,1968
14048,377,Gold,1968
14049,376,Bronze,1968
14050,188,Silver,1968
14051,551,Gold,1968
14052,160,Bronze,1968
14053,251,Silver,1968
14054,269,Bronze,1968
14055,251,Silver,1968
14056,251,Silver,1968
14057,251,Silver,1968
14058,307,Silver,1968
14059,319,Bronze,1968
14060,321,Bronze,1968
14061,199,Bronze,1968
14062,210,Silver,1968
14063,251,Gold,1968
14064,388,Bronze,1968
14065,388,Bronze,1968
14066,385,Silver,1968
14067,84,Bronze,1968
14068,650,Silver,1968
