athleteID,age,sex,height,weight
8065,34,M,140,56
8066,30,M,,
8067,23,M,190,80
8068,27,M,183,
8069,41,M,,
8070,33,M,,
8071,25,M,,
8072,31,M,,
8073,21,M,,
8074,45,M,,
8075,45,M,,
8076,25,M,178,69
8077,25,M,178,69
8078,22,M,188,72
8079,27,M,,
8080,19,M,178,75
8081,19,M,178,75
8082,20,M,,
8083,,M,,66
8084,26,M,175,67
8085,22,M,,
8086,24,M,,
8087,24,M,,
8088,23,F,,
8089,23,F,,
8090,18,M,,
8091,21,M,,
8092,26,M,,
8093,24,M,,
8094,17,M,,
8095,26,M,,
8096,20,M,,
8097,20,M,,
8098,38,M,,
8099,28,M,,
8100,26,M,,
8101,20,M,,
8102,22,M,,
8103,30,M,,
8104,34,M,186,100
8105,41,F,,
8106,28,M,,
8107,18,F,,
8108,18,F,,
8109,28,F,,
8110,20,M,182,85
8111,26,M,,
8112,26,M,,
8113,31,M,,
8114,27,M,,
8115,27,M,,
8116,28,M,184,73
8117,30,M,,
8118,24,M,,
8119,22,M,183,
8120,33,M,,
8121,29,M,,
8122,30,M,180,71
8123,30,M,180,71
8124,30,M,180,71
8125,29,M,,
8126,22,M,,
8127,26,M,,
8128,34,M,,
8129,29,M,,
8130,27,M,,71
8131,23,M,,60
8132,24,M,,
8133,26,F,,
8134,39,M,,
8135,25,M,,
8136,34,M,,
8137,,M,,
8138,24,M,,
8139,39,F,,
8140,40,M,,
8141,34,F,,
8142,21,M,,
8143,24,M,175,77
8144,20,M,,
8145,30,M,,
8146,26,M,,
8147,20,F,,
8148,28,M,,
8149,28,F,163,53
8150,28,F,163,53
8151,28,M,176,72
8152,28,M,176,72
8153,31,M,,
8154,31,M,,
8155,26,M,170,67
8156,20,M,187,101
8157,26,M,,
8158,25,M,,
8159,36,M,167,
8160,22,M,168,68
8161,22,M,168,68
8162,37,M,,
8163,25,M,,
8164,19,F,172,59
8165,37,M,168,
8166,22,M,,
8167,39,M,,
8168,21,M,,
8169,23,M,,
8170,19,M,172,74
8171,18,F,,
8172,38,M,177,78
8173,38,M,177,78
8174,26,M,,
8175,19,M,,
8176,28,M,,
8177,19,M,,
8178,17,F,,
8179,19,M,,
8180,23,M,,
8181,26,M,178,
8182,,M,,
8183,33,M,,
8184,27,M,,
8185,27,M,,
8186,25,M,184,104
8187,37,M,,
8188,20,M,,
8189,25,M,,
8190,27,M,175,75
8191,55,M,,
8192,21,M,,
8193,26,M,,
8194,30,M,,
8195,28,M,,
8196,21,M,200,100
8197,33,M,176,70
8198,33,M,,
8199,25,M,172,83
8200,43,M,,
8201,22,M,180,78
8202,23,F,,
8203,30,M,,
8204,20,M,186,83
8205,23,F,166,57
8206,28,M,,
8207,26,M,,
8208,29,M,,
8209,22,M,,
8210,22,M,,
8211,31,M,,
8212,30,M,,65.5
8213,69,F,,
8214,22,F,,
8215,22,M,,
8216,19,M,,
8217,23,M,,
8218,33,M,,
8219,28,M,,
8220,24,M,,
8221,27,M,,
8222,31,M,184,72
8223,25,M,,
8224,22,M,,
8225,22,M,,
8226,24,M,176,73
8227,28,M,,
8228,28,M,,
8229,23,F,,
8230,23,F,,
8231,23,F,,
8232,28,M,,
8233,21,M,176,68
8234,27,M,,
8235,23,M,188,89
8236,39,M,,
8237,29,M,,
8238,23,F,,
8239,22,M,195,93
8240,28,M,,
8241,24,F,,
8242,23,M,,
8243,38,M,,
8244,38,M,,
8245,38,M,,
8246,26,M,,
8247,21,M,,
8248,29,M,,
8249,51,M,,
8250,38,M,176,75
8251,27,F,,
8252,27,M,,
8253,51,M,,
8254,23,M,,
8255,33,M,,
8256,21,F,,
8257,49,M,168,
8258,29,M,,
8259,26,M,,
8260,29,M,175,64
8261,29,M,176,
8262,29,M,176,
8263,29,M,176,
8264,29,M,176,
8265,29,M,176,
8266,21,M,,
8267,21,M,,
8268,24,M,,
8269,22,M,,
8270,28,M,,
8271,33,M,175,65
8272,27,M,,
8273,19,M,187,107
8274,29,M,,
8275,25,M,181,77
8276,36,M,,
8277,25,M,,
8278,27,M,178,76
8279,20,F,,
8280,20,F,,
8281,24,M,,
8282,35,M,,
8283,40,M,,
8284,48,M,178,60
8285,26,M,180,75
8286,17,F,,
8287,22,M,193,102
8288,,M,,
8289,44,M,,
8290,32,M,,
8291,53,M,,
8292,53,M,,
8293,26,M,,
8294,21,M,,
8295,21,M,,
8296,17,F,,
8297,24,M,,
8298,27,M,,
8299,32,M,162,53.5
8300,33,M,,
8301,21,F,,
8302,30,M,,
8303,28,M,179,64
8304,24,M,177,68
8305,,M,,
8306,21,M,,
8307,21,F,,
8308,30,M,183,76
8309,29,M,,73.5
8310,27,F,,
8311,21,M,,
8312,26,M,,
8313,26,M,,
8314,21,M,,
8315,33,M,,79
8316,25,M,172,68
8317,32,M,,
8318,24,M,,
8319,29,M,,
8320,36,M,,
8321,20,M,,
8322,24,M,,
8323,20,M,,
8324,20,M,,
8325,36,M,179,80
8326,36,M,179,80
8327,21,F,,
8328,23,F,,
8329,22,M,186,86
8330,24,M,,
8331,23,M,,
8332,28,M,,
8333,24,M,,
8334,23,M,213,100
8335,26,M,185,73
8336,26,M,185,73
8337,32,F,,
8338,30,M,,
8339,31,M,,
8340,28,M,,
8341,28,M,,
8342,29,M,,
8343,22,F,,
8344,24,M,,
8345,22,M,189,79
8346,24,M,,
8347,20,M,,
8348,32,M,,
8349,22,M,,
8350,24,M,178,70
8351,24,M,178,70
8352,26,M,183,78
8353,28,M,176,57
8354,27,M,,
8355,33,M,,
8356,30,M,,
8357,33,M,,
8358,27,M,,
8359,27,M,,
8360,26,M,,
8361,29,M,,
8362,29,M,,
8363,29,M,,
8364,30,M,,
8365,40,M,,
8366,26,M,,
8367,20,M,,
8368,26,F,168,64
8369,30,M,,
8370,42,M,,
8371,25,M,,
8372,31,M,,
8373,47,M,,
8374,36,M,,
8375,34,M,,
8376,32,M,,
8377,20,F,,
8378,20,F,,
8379,28,M,178,59
8380,35,M,185,90
8381,37,M,,
8382,21,M,,
8383,27,M,,
8384,29,M,,
8385,30,M,,
8386,26,M,,
8387,35,M,,
8388,44,M,,
8389,28,M,,
8390,25,M,,
8391,25,M,185,81
8392,28,M,,
8393,30,M,,76
8394,30,M,,76
8395,22,M,190,75
8396,28,M,,
8397,29,M,,
8398,29,M,,
8399,25,M,181,72
8400,18,F,,
8401,35,M,,
8402,35,M,,
8403,40,M,173,
8404,26,F,,
8405,26,M,,
8406,26,M,,
8407,32,M,,82
8408,23,F,,
8409,23,F,,
8410,24,M,,
8411,38,M,,
8412,25,M,,
8413,32,M,,
8414,29,M,,
8415,29,M,,
8416,29,M,,
8417,21,F,165,51
8418,36,M,,
8419,26,M,,
8420,35,M,,
8421,35,M,,
8422,35,M,,
8423,34,M,,
8424,18,M,,
8425,18,M,,
8426,16,F,,
8427,23,M,,
8428,23,M,,
8429,24,M,,
8430,22,M,,
8431,20,F,,
8432,44,M,,
8433,17,M,190,92
8434,28,M,,
8435,27,F,,
8436,22,M,183,78
8437,26,M,185,72
8438,23,F,,
8439,17,M,,
8440,17,M,,
8441,17,M,,
8442,26,M,,
8443,27,M,,
8444,27,F,,
8445,21,M,,
8446,27,M,,
8447,34,M,183,73
8448,27,M,170,56
8449,26,F,,
8450,25,M,,
8451,18,M,,
8452,18,M,,
8453,17,M,,50
8454,31,M,,
8455,26,M,,
8456,26,M,,
8457,26,M,,
8458,33,M,,
8459,,M,,67
8460,20,M,,
8461,20,M,,
8462,27,M,,
8463,27,M,,
8464,27,M,,
8465,45,M,,
8466,37,M,,
8467,28,M,172,64
8468,18,M,,
8469,29,M,,
8470,23,M,,
8471,20,M,,
8472,39,M,,
8473,17,F,,
8474,47,M,,
8475,35,M,,
8476,34,M,,
8477,36,F,173,
8478,25,F,,
8479,,F,,
8480,27,F,,
8481,50,M,,
8482,25,M,,
8483,30,M,184,82
8484,40,M,,
8485,28,M,,
8486,28,M,,
8487,29,M,,
8488,37,M,,
8489,23,M,,
8490,31,M,,
8491,25,M,,
8492,26,M,,
8493,29,M,,
8494,31,M,,
8495,26,M,,
8496,44,M,,
8497,28,M,,
8498,35,M,,
8499,34,M,,
8500,34,M,,
8501,24,M,,
8502,19,M,,
8503,34,M,183,82
8504,28,F,168,52
8505,20,M,178,73
8506,30,M,,
8507,,M,,
8508,36,M,,
8509,,M,,
8510,23,M,,
8511,18,M,,
8512,17,F,,
8513,57,M,,
8514,,M,,
8515,22,M,,
8516,22,M,,
8517,22,M,,
8518,26,M,,
8519,29,M,,
8520,29,M,,
8521,25,F,179,73
8522,25,F,179,73
8523,25,F,179,73
8524,25,M,,
8525,30,M,,
8526,28,M,180,78
8527,19,M,,
8528,41,M,,
8529,27,M,,
8530,33,M,,
8531,34,M,,
8532,22,M,,
8533,30,M,178,72
8534,26,M,,
8535,33,F,164,54
8536,30,M,,
8537,30,M,,
8538,30,M,,
8539,40,M,,
8540,21,F,170,51
8541,23,M,185,72
8542,23,M,185,72
8543,25,M,,
8544,20,F,,
8545,23,M,,
8546,37,M,178,82
8547,31,M,,
8548,22,M,,
8549,23,M,,
8550,25,M,,
8551,24,M,,
8552,22,M,,
8553,24,M,,
8554,20,M,,
8555,23,M,178,
8556,23,M,,
8557,66,M,,
8558,32,M,,
8559,31,F,,
8560,22,M,,
8561,34,M,,
8562,34,M,,
8563,34,M,,
8564,44,M,,
8565,29,M,195,91
8566,26,M,,
8567,19,M,,
8568,21,M,,
8569,24,M,,
8570,25,M,,
8571,22,M,190,73
8572,31,M,,
8573,26,M,,
8574,26,M,,
8575,32,M,,
8576,28,M,178,
8577,36,M,,
8578,25,M,,
8579,28,M,,
8580,45,M,167,
8581,41,M,,
8582,,M,,
8583,33,M,189,86
8584,23,M,180,
8585,19,M,,
8586,23,M,,
8587,27,M,173,61
8588,27,M,,
8589,27,M,,
8590,30,M,188,84
8591,34,M,,
8592,34,M,,
8593,34,M,,
8594,30,M,,
8595,22,M,178,75
8596,38,M,,
8597,26,M,,
8598,28,M,,
8599,27,M,,
8600,34,M,,
8601,37,M,,
8602,24,M,,
8603,24,M,,
8604,23,M,,
8605,20,M,158,54
8606,21,M,183,82
8607,26,M,,
8608,20,M,,
8609,47,M,,
8610,24,M,,
8611,21,M,,
8612,24,M,183,79
8613,33,M,,
8614,27,M,,
8615,30,M,,
8616,22,M,,
8617,32,M,,
8618,32,M,,
8619,25,M,,
8620,42,M,,
8621,24,M,,
8622,27,M,,
8623,26,M,,
8624,36,M,165,
8625,23,M,,
8626,23,M,,
8627,19,F,,
8628,29,M,172,68
8629,34,M,,
8630,34,M,,
8631,28,M,173,81
8632,26,M,,
8633,29,M,,60
8634,34,M,,
8635,24,M,,
8636,33,M,,
8637,23,M,,
8638,40,M,172,64
8639,40,M,172,64
8640,25,F,,
8641,23,M,,
8642,24,M,181,105.5
8643,28,M,180,72
8644,26,F,,
8645,43,M,,
8646,28,M,,
8647,24,F,,
8648,28,M,,
8649,23,M,,
8650,23,M,,
8651,26,M,,
8652,27,F,,
8653,23,M,,
8654,28,M,,
8655,26,F,,
8656,19,F,,
8657,23,M,183,77
8658,20,M,,
8659,33,M,,
8660,26,M,,
8661,45,M,,
8662,45,M,,
8663,28,M,,
8664,28,M,,
8665,27,M,185,87
8666,31,M,,63
8667,21,M,,
8668,25,M,177,73
8669,56,M,,
8670,50,M,,
8671,27,F,,
8672,46,M,167,62
8673,31,M,175,65
8674,33,M,,
8675,25,M,183,80
8676,22,F,171,62
8677,22,F,,
8678,22,M,,79
8679,26,M,,
8680,25,M,,
8681,25,M,,
8682,23,M,,
8683,29,M,,
8684,26,M,180,68
8685,31,M,,
8686,30,M,,
8687,25,M,174,62
8688,25,M,174,62
8689,22,M,,
8690,56,M,,
8691,24,M,,
8692,24,M,,
8693,28,M,187,79
8694,38,M,,
8695,26,M,,
8696,24,M,,
8697,20,M,,
8698,35,M,,
8699,26,M,,
8700,28,M,,
8701,22,M,,
8702,25,M,,
8703,25,M,,73
8704,23,F,,
8705,20,M,,
8706,24,M,,
8707,26,F,,
8708,39,M,,
8709,29,M,,
8710,29,M,,
8711,29,M,,
8712,29,M,,
8713,23,M,,81.5
8714,19,M,190,84
8715,26,M,,
8716,21,M,189,84
8717,25,M,180,73
8718,20,M,,
8719,24,M,,
8720,32,M,,
8721,30,M,,
8722,36,M,,
8723,27,M,173,61
8724,23,F,172,57
8725,23,F,172,57
8726,23,F,172,57
8727,34,M,,
8728,57,M,,
8729,39,M,,
8730,28,F,,
8731,35,M,,
8732,22,M,,
8733,33,M,,
8734,22,M,,
8735,30,M,,
8736,27,M,,
8737,38,M,,
8738,30,M,,
8739,24,M,,
8740,19,F,160,57
8741,,M,,
8742,28,M,,
8743,33,M,,
8744,19,F,,
8745,24,M,,
8746,24,M,,
8747,69,M,,
8748,21,M,190,82
8749,44,M,,
8750,26,M,,
8751,27,M,183,89
8752,53,M,,
8753,47,M,,
8754,47,M,,
8755,39,M,,
8756,21,M,,
8757,28,M,,
8758,37,M,,
8759,27,M,,55
8760,25,M,,
8761,36,M,,
8762,26,M,,
8763,22,M,,
8764,36,M,,
8765,32,M,193,125
8766,39,M,,
8767,33,M,,
8768,25,M,,
8769,33,M,180,83
8770,29,M,,
8771,26,M,,
8772,24,M,,
8773,23,M,,
8774,40,M,,
8775,38,M,,
8776,43,M,,
8777,34,F,,
8778,39,M,187,88
8779,28,M,,
8780,28,M,,
8781,20,M,,
8782,42,M,,
8783,34,M,,
8784,29,M,,
8785,20,M,,
8786,40,M,,
8787,25,F,,
8788,24,F,,
8789,24,M,,
8790,25,M,,
8791,32,M,,
8792,20,M,,
8793,22,F,,
8794,26,M,,
8795,32,M,,
8796,37,M,182,80
8797,25,M,,
8798,,M,,
8799,30,M,,
8800,19,M,,
8801,22,M,,
8802,35,F,,
8803,26,M,165,56
8804,19,M,,
8805,25,M,,
8806,21,M,,
8807,32,M,,
8808,27,M,,
8809,25,M,,
8810,25,F,,
8811,36,M,,
8812,35,M,,
8813,21,M,,
8814,24,M,,
8815,30,M,,
8816,28,M,,
8817,23,M,185,76
8818,23,M,185,76
8819,23,M,185,76
8820,44,M,,
8821,23,M,,59.5
8822,23,M,,
8823,21,F,,
8824,33,M,,
8825,28,M,194,77
8826,28,M,194,77
8827,23,M,,
8828,29,M,176,74
8829,29,M,,
8830,25,F,,
8831,17,M,180,80
8832,19,M,178,70
8833,31,M,,
8834,33,M,173,70
8835,19,M,,
8836,19,M,,
8837,19,M,,
8838,21,M,173,70
8839,48,M,,
8840,40,M,,
8841,21,M,,
8842,24,M,,
8843,34,M,,
8844,25,M,182,72
8845,25,M,182,72
8846,23,F,,
8847,30,M,170,52
8848,23,M,187,87
8849,20,M,,
8850,32,M,175,64
8851,23,M,,
8852,35,M,,
8853,27,M,,
8854,20,M,,
8855,31,M,,
8856,28,M,,
8857,16,F,,
8858,17,F,170,59
8859,39,M,,
8860,30,M,,
8861,21,F,,
8862,26,M,,
8863,27,M,,
8864,32,M,,
8865,28,M,,
8866,28,M,,
8867,28,M,,
8868,20,M,,
8869,29,M,,
8870,33,M,,
8871,35,M,,
8872,25,M,,
8873,23,M,,
8874,23,M,,
8875,46,M,,
8876,46,M,,
8877,18,M,,
8878,30,M,,
8879,28,M,,
8880,30,M,187,100
8881,26,M,167,63
8882,31,M,,
8883,19,F,171,64
8884,23,M,183,
8885,29,M,178,66
8886,28,M,,
8887,23,M,190,
8888,21,M,,
8889,23,M,,
8890,23,M,,
8891,21,M,,
8892,31,F,170,76
8893,31,M,180,65
8894,32,M,,
8895,20,M,183,72
8896,24,M,,
8897,36,M,172,73
8898,24,M,,67.5
8899,25,M,,
8900,23,M,180,77
8901,31,M,,
8902,25,M,173,68
8903,21,M,,
8904,43,M,,
8905,23,M,184,82
8906,32,M,,
8907,34,M,,
8908,25,M,,
8909,25,M,,
8910,22,M,,
8911,38,M,,
8912,38,M,,
8913,34,M,178,100
8914,40,M,,
8915,40,M,,
8916,40,M,,
8917,27,M,,
8918,25,M,,
8919,22,M,,
8920,18,F,,
8921,23,M,,
8922,30,M,,
8923,23,M,,
8924,29,M,,
8925,24,M,,
8926,22,M,182,82
8927,24,M,184,79
8928,22,M,,
8929,20,M,188,86
8930,23,F,,
8931,24,M,,
8932,30,M,,
8933,28,M,,
8934,23,F,,
8935,27,F,,
8936,27,F,,
8937,27,F,,
8938,27,F,,
8939,17,F,,
8940,17,F,,
8941,27,M,,
8942,21,M,,
8943,19,M,186,83
8944,19,M,186,83
8945,27,M,,
8946,21,M,,
8947,48,M,,
8948,20,M,,
8949,23,M,,
8950,25,M,188,79
8951,30,M,,
8952,28,M,,
8953,20,F,162,59
8954,21,M,,
8955,21,M,,
8956,17,M,,
8957,26,M,,
8958,23,M,183,116.5
8959,23,M,,
8960,31,M,,
8961,29,F,,
8962,23,M,170,
8963,23,M,170,
8964,22,M,,
8965,24,M,,
8966,24,M,,
8967,18,M,,
8968,21,F,174,73
8969,21,M,,
8970,20,M,,
8971,40,M,,
8972,27,F,,
8973,27,F,,
8974,27,F,,
8975,23,M,,
8976,22,M,,
8977,37,M,,
8978,19,M,,
8979,31,M,,
8980,31,M,,
8981,26,M,,
8982,22,M,,
8983,27,M,,
8984,28,M,164,
8985,26,F,169,63
8986,25,M,177,75
8987,18,M,190,94
8988,23,M,168,
8989,34,M,,
8990,20,M,,
8991,35,M,,
8992,26,M,,
8993,20,F,168,56
8994,30,M,,
8995,21,M,,
8996,25,M,,
8997,20,F,,
8998,33,M,176,71
8999,38,M,,
9000,26,M,,
9001,23,F,171,63
9002,20,F,,
9003,38,M,,
9004,26,M,,
9005,40,M,,
9006,23,M,,60
9007,28,F,188,73
9008,28,F,188,73
9009,28,F,188,73
9010,30,M,,
9011,30,M,,
9012,30,M,,
9013,30,M,,
9014,30,M,,
9015,30,M,,
9016,25,M,170,66
9017,29,M,,
9018,25,M,162,53
9019,21,M,160,60
9020,24,M,,
9021,23,M,182,78
9022,31,M,,
9023,23,M,,
9024,35,M,183,100
9025,22,M,187,94
9026,22,M,,
9027,22,M,,
9028,36,M,,
9029,36,M,,
9030,23,M,,
9031,33,M,,
9032,30,M,177,68
9033,20,M,170,89
9034,19,M,,
9035,36,M,,
9036,26,M,,
9037,22,M,,
9038,21,M,186,74
9039,24,M,178,69
9040,41,M,,
9041,19,M,178,82
9042,31,M,,
9043,34,F,,
9044,34,F,,
9045,34,M,,
9046,23,M,,
9047,23,M,,
9048,21,M,203,90
9049,21,M,190,70
9050,31,M,,101.5
9051,27,M,,
9052,24,M,,
9053,28,M,,
9054,40,M,,
9055,21,M,,
9056,27,M,,
9057,30,M,185,83
9058,27,M,,
9059,34,M,,
9060,23,F,171,64
9061,19,M,,
9062,24,M,,
9063,21,M,,
9064,20,M,187,70
9065,37,M,,
9066,37,M,,
9067,20,M,,
9068,29,M,178,69
9069,29,M,178,69
9070,23,M,188,99
9071,23,M,180,71
9072,23,M,178,75
9073,23,M,178,75
9074,31,M,173,67
9075,23,M,,
9076,26,M,183,74
9077,26,M,,
9078,26,M,,
9079,25,M,,
9080,21,F,,
9081,33,F,178,82
9082,22,M,,
9083,26,M,,
9084,25,M,,
9085,34,M,,
9086,36,M,,
9087,45,F,,
9088,24,M,182,85
9089,20,M,,
9090,59,M,,
9091,24,M,,
9092,24,M,,
9093,20,M,173,76
9094,34,M,,
9095,27,M,,
9096,27,M,,
9097,29,M,,
9098,23,M,,
9099,23,M,,
9100,23,M,,
9101,21,M,167,67
9102,33,M,,
9103,22,M,161,52
9104,20,F,158,50
9105,38,M,,
9106,30,M,,
9107,29,F,,
9108,24,M,,
9109,32,M,,
9110,43,M,,
9111,43,M,,
9112,32,M,178,75
9113,24,M,,
9114,28,M,178,80
9115,23,M,,
9116,22,M,,
9117,27,M,,
9118,27,M,,
9119,36,M,176,75
9120,27,M,,
9121,44,M,,
9122,20,M,162,65
9123,30,M,,
9124,25,M,,
9125,23,M,185,72
9126,34,M,,
9127,18,F,170,63
9128,20,M,,
9129,32,M,,
9130,17,M,,
9131,32,M,176,72
9132,32,M,176,72
9133,23,M,211,98
9134,30,M,170,67
9135,44,M,,
9136,21,M,,
9137,24,M,187,101
9138,24,M,,
9139,23,M,,
9140,24,M,,
9141,22,M,,
9142,21,M,,
9143,26,M,,
9144,22,M,181,69
9145,25,M,,
9146,30,M,,
9147,26,M,,
9148,37,M,,
9149,23,M,177,73
9150,25,M,,
9151,17,M,,
9152,23,M,172,74
9153,22,F,,
9154,22,F,,
9155,22,F,,
9156,42,M,177,78
9157,42,M,177,78
9158,42,M,177,78
9159,22,M,,
9160,24,M,,
9161,21,M,182,81
9162,21,M,,
9163,19,M,,
9164,26,M,190,86
9165,26,M,,
9166,26,M,176,78
9167,28,F,167,60
9168,19,F,167,69
9169,19,F,,
9170,33,M,170,63
9171,18,M,,
9172,22,M,183,76
9173,24,M,,75
9174,22,M,,
9175,20,M,,
9176,34,M,,
9177,32,M,,
9178,19,M,,
9179,19,M,,
9180,26,M,,
9181,24,M,,
9182,24,M,,
9183,27,F,,
9184,27,F,,
9185,32,M,,
9186,32,M,,
9187,21,M,,
9188,23,M,176,87
9189,23,M,,
9190,24,M,,
9191,24,M,186,83
9192,19,F,,
9193,20,M,186,72
9194,27,M,,
9195,27,M,173,66
9196,25,M,,
9197,25,M,,
9198,26,M,183,78
9199,22,M,165,54.5
9200,27,M,,
9201,25,M,,
9202,22,F,157,47
9203,24,M,,
9204,16,F,,
9205,31,F,,
9206,23,M,183,73
9207,25,M,176,68
9208,25,M,176,68
9209,27,M,,
9210,26,M,,
9211,24,M,,
9212,27,M,188,89
9213,19,M,,
9214,35,M,,
9215,32,M,,
9216,36,M,,
9217,19,M,,
9218,27,F,,
9219,25,M,,
9220,23,M,,
9221,30,M,,
9222,22,M,,
9223,30,M,,
9224,21,F,162,53
9225,25,M,174,73
9226,25,M,174,73
9227,20,M,188,84
9228,24,M,163,57
9229,31,M,,
9230,25,M,191,81
9231,33,M,,
9232,26,M,,
9233,19,M,170,59.5
9234,20,M,190,82
9235,30,F,,
9236,30,F,,
9237,30,F,,
9238,30,F,,
9239,30,F,,
9240,30,F,,
9241,30,F,,
9242,25,M,189,
9243,18,M,,
9244,22,M,195,86
9245,26,M,181,83
9246,22,M,198,118
9247,29,F,165,66
9248,25,M,,
9249,22,M,,
9250,34,M,185,84
9251,20,F,172,66
9252,20,F,172,66
9253,25,M,,
9254,21,M,,
9255,30,M,178,67
9256,43,M,,
9257,23,M,187,107
9258,29,M,181,77
9259,20,M,182,91
9260,22,M,,
9261,20,M,187,105
9262,24,F,,
9263,24,M,,
9264,24,M,,
9265,22,M,,
9266,19,M,184,
9267,31,M,,
9268,20,M,188,81
9269,20,M,168,61
9270,15,F,171,60
9271,19,M,,
9272,32,M,173,70
9273,30,M,,
9274,35,M,,
9275,57,M,,
9276,28,M,,
9277,26,F,,
9278,26,F,,
9279,22,M,185,72
9280,29,F,,
9281,29,F,,
9282,29,F,,
9283,28,M,,
9284,23,M,182,72
9285,25,F,,
9286,25,F,,
9287,17,M,167,71
9288,31,M,179,64
9289,18,F,,
9290,18,F,,
9291,29,M,176,66
9292,31,F,,
9293,31,F,,
9294,31,F,,
9295,31,F,,
9296,23,M,190,84
9297,20,M,180,75
9298,41,M,,
9299,20,F,,
9300,24,M,,
9301,21,M,188,84
9302,19,F,168,55
9303,25,M,,89
9304,25,M,,
9305,33,M,,73.5
9306,31,M,,
9307,22,M,,
9308,20,F,164,55
9309,29,M,,
9310,22,F,167,58
9311,22,M,,
9312,24,M,181,80
9313,22,M,,
9314,33,M,171,64
9315,30,M,,
9316,31,M,198,
9317,37,M,155,67
9318,19,M,167,68
9319,19,M,167,68
9320,19,M,167,68
9321,22,M,167,74
9322,41,M,,
9323,17,M,,
9324,29,M,174,67
9325,29,M,195,
9326,21,M,,
9327,21,M,,
9328,20,F,,
9329,20,F,,
9330,20,F,,
9331,20,F,,
9332,20,F,,
9333,20,F,,
9334,24,M,190,92
9335,37,M,184,115
9336,27,M,,
9337,30,M,,
9338,39,M,179,80
9339,39,M,179,80
9340,19,M,,
9341,35,M,182,90
9342,27,F,,
9343,27,F,,
9344,27,M,,
9345,25,M,186,
9346,26,M,,
9347,32,M,,
9348,32,M,,
9349,30,M,191,
9350,17,M,178,95
9351,27,M,213,100
9352,30,M,,
9353,36,F,,
9354,27,M,,
9355,27,M,164,55
9356,34,M,,
9357,22,M,,
9358,28,M,,
9359,23,M,,
9360,29,M,166,65
9361,22,M,,
9362,38,M,,
9363,20,M,,
9364,27,M,,
9365,30,M,183,78
9366,21,M,,
9367,22,F,,
9368,23,M,188,82
9369,21,M,,
9370,27,M,,
9371,31,M,,
9372,24,M,176,78
9373,29,M,174,73
9374,17,M,,
9375,21,M,,
9376,34,M,,
9377,31,M,167,67
9378,44,M,173,72
9379,23,M,,
9380,23,M,,
9381,23,F,171,63
9382,28,M,,
9383,38,M,,
9384,46,M,,
9385,23,F,,
9386,22,M,195,82
9387,39,M,,
9388,22,F,,
9389,19,M,,
9390,28,M,,
9391,26,M,,
9392,24,F,,
9393,25,F,,
9394,27,M,183,78
9395,39,M,185,90
9396,40,M,,
9397,28,M,,
9398,21,M,,
9399,31,M,,
9400,27,M,167,85.5
9401,27,M,190,
9402,30,M,183,90
9403,34,M,178,78
9404,29,M,157,53.5
9405,29,M,157,53.5
9406,34,M,,67
9407,29,M,,
9408,30,M,174,
9409,22,M,205,104
9410,29,M,,
9411,22,M,,
9412,20,M,176,64
9413,27,M,181,73
9414,31,F,,
9415,34,M,,
9416,33,M,,
9417,20,M,182,77
9418,46,M,,
9419,28,M,,
9420,25,M,181,70
9421,25,M,181,70
9422,39,M,,
9423,14,M,,
9424,24,M,172,66.5
9425,21,M,,
9426,36,M,,
9427,36,M,,
9428,33,M,,
9429,33,M,,
9430,33,M,,
9431,33,M,,
9432,22,M,,
9433,22,M,182,73
9434,22,M,,
9435,20,M,178,71
9436,21,M,,
9437,28,M,,
9438,28,M,,
9439,20,M,,
9440,48,M,,
9441,21,M,190,92
9442,19,F,158,53
9443,22,M,188,89
9444,22,M,188,89
9445,21,M,182,82
9446,25,M,203,102
9447,43,M,,
9448,22,F,162,58
9449,22,F,162,58
9450,22,M,,
9451,30,M,185,72
9452,30,M,185,72
9453,30,M,185,72
9454,21,M,,
9455,24,M,180,68
9456,19,M,,
9457,19,F,173,59
9458,19,F,173,59
9459,24,M,,
9460,26,M,186,74
9461,24,M,,
9462,40,M,,
9463,33,M,,
9464,20,M,190,88
9465,21,M,,
9466,27,M,,
9467,27,M,,
9468,38,M,183,73
9469,22,M,179,77
9470,26,M,,
9471,31,M,170,56
9472,31,M,170,56
9473,23,F,,
9474,23,F,,
9475,23,F,,
9476,23,M,,56
9477,29,M,,
9478,25,M,,
9479,23,M,,
9480,23,M,,
9481,25,M,,
9482,27,M,,
9483,23,M,,
9484,22,M,,
9485,22,M,185,77
9486,22,M,185,77
9487,20,M,,
9488,24,F,170,62
9489,24,F,,
9490,27,M,,
9491,21,M,,
9492,21,M,,
9493,21,M,,
9494,33,M,,
9495,25,M,,
9496,24,M,,
9497,23,M,,
9498,20,M,,
9499,17,F,162,51
9500,24,M,168,63
9501,23,F,158,48
9502,33,M,,56
9503,40,M,,
9504,34,M,184,82
9505,27,M,177,75
9506,25,M,180,78
9507,35,M,,
9508,21,M,,
9509,32,M,,130
9510,32,M,,130
9511,24,M,,
9512,23,M,,
9513,35,M,,
9514,30,M,,
9515,24,M,,
9516,32,M,,
9517,18,M,,
9518,19,F,,
9519,20,M,,
9520,38,M,,
9521,38,M,,
9522,17,M,,
9523,33,M,,88
9524,27,F,,
9525,41,M,,
9526,20,M,,
9527,20,M,,
9528,25,M,,
9529,25,M,,
9530,31,M,,
9531,20,M,190,111
